observation_id,source_id,actor_id,handle,content,timestamp,pgp_key,wallet_address,domain,url,category,language,observation_type,confidence,first_seen,last_seen
OBS_000085,SRC_001650,,RuneCrow,Recruitment-style post seeking collaborators for Technical discsusion about generic infrastructure Vendor rebuttal to a,2026-03-18T23:00:36Z,,,,,negotiation,en,post,0.87,2026-03-18T23:00:36Z,2026-03-22T23:00:36Z
OBS_000086,SRC_004869,ACT_0059,NullWolf,Genearl commentary on amrket trends without technical specifisc. without market specifics. specifics. without technical market without fr fr stay safe out there friends,2026-07-27T23:28:01Z,,,,SRC_004869/post/POST_006531,,en,post,0.97,2026-07-27T23:28:01Z,2026-08-13T23:28:01Z
OBS_000087,SRC_005639,ACT_0059,NullWolf,Reputation update opsted regarding a recent vendor dispute on ngl General commentary on amrket trends without tecnhical specifcis. trends market yo Moderation notiec rgearding forum rlues for listing categories. notice regardign rules rules listing yo Reputation update posted regarding a recent vendor dispute on the marketplcae. posted dispute regarding recent recent idk stay safe out there friends,2026-08-15T20:11:44Z,,,,SRC_005639/post/POST_000266,feedback,en,post,0.85,2026-08-15T20:11:44Z,2026-08-27T20:11:44Z
OBS_000088,SRC_000481,ACT_0048,CrimsonTrace,Casual chat referencing recent downtime of a synthetic feed idk Complaint thread about a delayed shipment reference and smh,2024-12-16T23:07:20Z,,,,,listing,en,post,0.37,2024-12-16T23:07:20Z,2024-12-30T23:07:20Z
OBS_000089,SRC_002104,,,Comment thread praisign a seller's communication and turnaround time. a Comment Comment turnaround seller's np,2025-05-18T16:28:14Z,,,,SRC_002104/post/POST_005241,,en,post,0.57,2025-05-18T16:28:14Z,2025-05-24T16:28:14Z
OBS_000090,SRC_000476,ACT_0051,EmberOrbit93,Recruitment-style post sekeing collaborators for unspecified project roles. post for seeking collaborators pots project Recruitment-style roles. collaborators seeking project collaborators for yo Technical discussion about generic infrastructure uptime and hosting reliability. infrastructure infrastructure and hosting discussion and infrastructure ohsting generic reliaiblity. about and hosting discussion ngl,2026-08-15T15:00:17Z,,,,SRC_000476/post/POST_005931,general,en,post,0.88,2026-08-15T15:00:17Z,2026-08-27T15:00:17Z
OBS_000091,SRC_001014,,EmberOrbit93,Recruitment-style post sekeing collaborators for unspecified project roles. post for seeking collaborators pots project Recruitment-style roles. collaborators seeking project collaborators for yo Technical discussion about generic infrastructure uptime and hosting reliability. infrastructure infrastructure and hosting discussion and infrastructure ohsting generic reliaiblity. about and hosting discussion ngl,2026-08-20T15:00:17Z,,,,,general,en,post,0.55,2026-08-20T15:00:17Z,2026-08-24T15:00:17Z
OBS_000092,SRC_003029,,ShadowDrift,"Feedback exchange about resopnse times and suppotr tickets. xechange response tbh Migration notice: old profile will no longer be monitored, tbh Recruitment-style post seeking collaborators for unspecified porject roles. post project project tbh Feedback exchange about response itmes and support tickets. exchange exchange and and exchange Feedback support support lol",2025-06-09T22:41:28Z,,,,SRC_003029/post/POST_001515,listing,en,post,0.5,2025-06-09T22:41:28Z,2025-06-13T22:41:28Z
OBS_000093,SRC_003523,,ShadowDrift,"Feedback exchange about resopnse times and suppotr tickets. xechange response tbh Migration notice: old profile will no longer be monitored, tbh Recruitment-style post seeking collaborators for unspecified porject roles. post project project tbh Feedback exchange about response itmes and support tickets. exchange exchange and and exchange Feedback support support lol",2025-06-11T22:41:28Z,,,,SRC_003029/post/POST_001515,listing,en,post,0.49,2025-06-11T22:41:28Z,2025-06-25T22:41:28Z
OBS_000094,SRC_001312,ACT_0049,EmberSignal,,2026-08-22T12:48:17Z,,,,,announcement,en,post,0.87,2026-08-22T12:48:17Z,2026-08-28T12:48:17Z
OBS_000095,SRC_003811,,ShadowDrift,General discussion about escrow timelines and buyer complaints. timelines escrow discussion np Casual chat referencing recent dowtnime of a synthetic feed source. feed ngl Moderation notice regarding formu rules for listing categories. categories. Moderation for forum forum Moderation rules Moderation smh,2025-11-08T23:48:36Z,,,,SRC_003811/post/POST_001680,feedback,en,post,0.67,2025-11-08T23:48:36Z,2025-11-23T23:48:36Z
OBS_000096,SRC_003926,ACT_0012,CipherSpire,Thread bump requesting more visibility for an General commentary on market trensd without technical specifics. reputation is everything here,2026-02-24T23:38:29Z,,,,,recruitment,en,post,0.73,2026-02-24T23:38:29Z,2026-03-15T23:38:29Z
OBS_000097,SRC_003255,ACT_0057,DriftReaper,Technical discussion about generic lol Csaual chat referencing recent smh Recruitment-style post seeking collaborators ngl,2026-06-19T11:27:48Z,,,,,recruitment,en,post,0.69,2026-06-19T11:27:48Z,2026-06-21T11:27:48Z
OBS_000098,SRC_001416,ACT_0049,EmberSignal,"oMreover, Announcement of a etmporary hiatus due to unspecified operational Consequently, Announcement of a temporary hiatus due Moreover, Feedback exchange about response times and",2026-06-01T12:47:41Z,,,,SRC_001416/post/POST_004506,recruitment,en,post,0.61,2026-06-01T12:47:41Z,2026-06-01T12:47:41Z
OBS_000099,SRC_004443,ACT_0002,,Reputation update posted regarding a recent vnedor dispute on the marketplace. Reputation on a the tbh Thread bump requesting more visibility for an existing listing. listing. an yo,2025-05-03T23:25:17Z,,,,,,en,post,0.7,2025-05-03T23:25:17Z,2025-05-04T23:25:17Z
OBS_000100,SRC_000477,ACT_0060,CipherEcho,Recruimtent-style post seeking collaborators for unspeciifed project roles. project unspeciifed idk Casual chat refreencing recnet downtime of a synthetic feed source. recent referencing reecnt lol,2026-07-22T23:31:20Z,,,,SRC_000477/post/POST_006586,general,en,post,0.86,2026-07-22T23:31:20Z,2026-07-25T23:31:20Z
OBS_000101,SRC_002258,ACT_0028,OnyxPulse,Comment thread parising a seller's comumnicatino and turnaround time. a Comment seller's time. time. and thread lol General ocmmetnary on market trends without technical speicfcis. commentary techniacl iwthout Gneeral trneds commentayr on without on technical specifics. technical techincal specifics. commentary tbh Moderation notice regardnig forum rules for listing ctaegories. regarding lsiting Moderation rules notice listing regarding regarding rules caetgories. listing Moderation np Moderation ntoice regrading forum rules for listnig categories. for listing Moderation categories. listing categoreis. listing categories. categories. for for for Moderation catgeories. Mdoeration regarding listing listing lol,2025-10-17T21:06:26Z,,,,SRC_002258/post/POST_003728,moderation,en,post,0.86,2025-10-17T21:06:26Z,2025-10-20T21:06:26Z
OBS_000102,SRC_005577,ACT_0028,OnyxPulse,Comment thread parising a seller's comumnicatino and turnaround time. a Comment seller's time. time. and thread lol General ocmmetnary on market trends without technical speicfcis. commentary techniacl iwthout Gneeral trneds commentayr on without on technical specifics. technical techincal specifics. commentary tbh Moderation notice regardnig forum rules for listing ctaegories. regarding lsiting Moderation rules notice listing regarding regarding rules caetgories. listing Moderation np Moderation ntoice regrading forum rules for listnig categories. for listing Moderation categories. listing categoreis. listing categories. categories. for for for Moderation catgeories. Mdoeration regarding listing listing lol,2025-10-19T21:06:26Z,,,,SRC_002258/post/POST_003728,moderation,en,post,0.65,2025-10-19T21:06:26Z,2025-11-06T21:06:26Z
OBS_000103,SRC_002600,ACT_0039,UmbraWarden,"Consequently, Recruitment-style psot seeking collaborators for unspecified project roles. post Recruitment-styel collaborators for project collaborators",2026-08-28T00:12:37Z,,,,SRC_002600/post/POST_002239,general,en,post,0.78,2026-08-28T00:12:37Z,2026-08-31T00:12:37Z
OBS_000104,SRC_002918,ACT_0027,CrimsonWolf,"Moreover, Commetn thread praising a seller's communication and turnaround... As previously noted, Complaint thread about a delayed?! Conseuqently, Announcement of nwe lsiting category opening!!",2024-06-05T07:41:09Z,,,,SRC_002918/post/POST_004244,recruitment,en,post,0.6,2024-06-05T07:41:09Z,2024-06-07T07:41:09Z
OBS_000105,SRC_004303,,ChromeMarrow,"Communtiy poll about preferred communication channel going forward. froward. Vendor rebuttal to a negative rveiew, disputing timeline claims. Moderation notice regarding forum rules for listing categories. notice",2026-07-08T22:43:54Z,,,,SRC_004303/post/POST_000815,,en,post,0.48,2026-07-08T22:43:54Z,2026-07-12T22:43:54Z
OBS_000106,SRC_000132,ACT_0033,TalonSentinel,Recruitment-style post seeking collbaorators for unspecified project roles. roles. collabroators Recruitment-style project project yo!! trust but verify always,2025-11-27T15:10:34Z,,,,SRC_000132/post/POST_002149,,en,post,0.57,2025-11-27T15:10:34Z,2025-12-08T15:10:34Z
OBS_000107,SRC_004043,ACT_0060,CipherEcho,"Vendor rebtutal to a naegtive reviwe, disputing timeline claims. rebuttal rebuttal fr fr Announcement of a temporary hitaus due to unspecified opertaional security smh eGneral discussion about ecsrow timelines and buyre complaints. about timelines escrow tmielines buyer escrow timelines fr fr",2026-05-10T20:33:56Z,,,,SRC_004043/post/POST_003177,negotiation,en,post,0.83,2026-05-10T20:33:56Z,2026-05-29T20:33:56Z
OBS_000108,SRC_002014,,FrostRunner37,"Warning post abuot impersonation of a known handle in hte community. abotu a post impersonation fr fr Retirement announcement citing personal reasons, thanking the community. thanking fr fr Announcement of a temporary hiatus due to unspecified operatinoal security concerns. operational fr fr Threda bump requesting more visibility for an existing listing. visibility bump listing. existing requesting yo stay safe out there rfiends",2026-08-19T23:52:50Z,,,,,,en,post,0.6,2026-08-19T23:52:50Z,2026-08-20T23:52:50Z
OBS_000109,SRC_005157,ACT_0050,GhostCrow,Technical discussion about generic infrastructure uptime and hosting reliability!!!,2026-07-01T07:24:36Z,,,,SRC_005157/post/POST_005171,moderation,en,post,0.87,2026-07-01T07:24:36Z,2026-07-08T07:24:36Z
OBS_000110,SRC_004161,ACT_0028,OnyxPulse,General commentary on market trends without technical specifics. on mraket market General commentary market trensd no rtends sepcifics. Genearl market market on General market market commentary lol Announcement of new listing category opening on the makretplace. teh new new on new category new on the category the category category marketplace. listing lol,2026-07-09T23:42:58Z,,,,,dispute,en,post,0.72,2026-07-09T23:42:58Z,2026-07-24T23:42:58Z
OBS_000111,SRC_000735,ACT_0053,OnyxFang,"Migration notice: old profile will no longer be monitored, redriecting contacts to new handle. old redirecting ngl General commentary on market trends witohut technical specifics. trends ngl General commentary on market trends without technical specifics. General smh Causal chat referencing recent downtime of a synthetic feed source. feed of referencing a yo",2026-07-14T15:54:17Z,,,,,announcement,en,post,0.79,2026-07-14T15:54:17Z,2026-07-25T15:54:17Z
OBS_000112,SRC_000944,,OnyxFang,"Migration notice: old profile will no longer be monitored, redriecting contacts to new handle. old redirecting ngl General commentary on market trends witohut technical specifics. trends ngl General commentary on market trends without technical specifics. General smh Causal chat referencing recent downtime of a synthetic feed source. feed of referencing a yo",2026-07-15T15:54:17Z,,,,,announcement,en,post,0.85,2026-07-15T15:54:17Z,2026-07-21T15:54:17Z
OBS_000113,SRC_001601,ACT_0057,DriftReaper,Vendor rebuttal to a negative ngl Moderation notiec regarding ofrum rules for listing categories. forum tbh General discussion about escrow timelines and buyer yo Reputation update posted regarding a fr fr,2026-06-20T14:49:44Z,,,,SRC_001601/post/POST_000726,,en,post,0.78,2026-06-20T14:49:44Z,2026-07-01T14:49:44Z
OBS_000114,SRC_002213,ACT_0004,,,2026-08-29T09:17:05Z,,,,SRC_002213/post/POST_001987,negotiation,en,post,0.62,2026-08-29T09:17:05Z,2026-09-18T09:17:05Z
OBS_000115,SRC_004822,ACT_0013,NightWarden,"General discussion about escrow timelines adn buyer complaints. and about escrow complaints. escrow buyer complaints. buyer escrow timelines and General escrow escrow General and about about and discussion smh!!! Moderation notice regarding forum rules for lsiting categories. Moderation froum listing notice for forum listing for np?! Dispute resolution update from an amdniistrator, no personal data shared. no update persnoal no shared. administratro, from idk...",2026-07-05T23:07:41Z,,,,,feedback,en,post,0.71,2026-07-05T23:07:41Z,2026-07-23T23:07:41Z
OBS_000116,SRC_001348,ACT_0038,VectorVector,Moderation notice regarding forum rules for listing categories. notice regarding regarding notice forum regarding notice notice for for,2025-10-26T21:43:57Z,,,,SRC_001348/post/POST_009875,moderation,en,post,0.78,2025-10-26T21:43:57Z,2025-11-03T21:43:57Z
OBS_000117,SRC_002547,ACT_0007,IronWolf81,,2026-06-13T18:20:12Z,,,,SRC_002547/post/POST_008740,listing,en,post,0.81,2026-06-13T18:20:12Z,2026-06-21T18:20:12Z
OBS_000118,SRC_005429,ACT_0055,,"In addition, Mdoeration notice regarding forum rules for listing categories. Moderation regarding for ntoice categories. notice fourm In addition, Mgiraiton notice: old profile will no longer be moniotred, rediertcing",2025-05-03T13:25:58Z,,,,SRC_005429/post/POST_000296,,en,post,0.94,2025-05-03T13:25:58Z,2025-05-07T13:25:58Z
OBS_000119,SRC_004046,ACT_0050,FrostReaper,Thread bump requesting mroe visibility for an existing listing. more requesting bump Thread requesting bump?!,2026-07-22T13:58:57Z,,,,,dispute,en,post,0.72,2026-07-22T13:58:57Z,2026-07-24T13:58:57Z
OBS_000120,SRC_003461,ACT_0020,BlackRoot71,"Dispute resolution update from an administrator, no personal data shared. administrator, Dispute no",2026-07-04T23:59:35Z,,,,,negotiation,en,post,0.93,2026-07-04T23:59:35Z,2026-07-19T23:59:35Z
OBS_000121,SRC_005609,ACT_0060,CipherEcho,"General commentary on market trends without technical specifics. withuot market yo Migration notice: old profile will no longer be monitored, redirecting contacts np",2026-06-16T23:02:35Z,,,,SRC_005609/post/POST_009268,negotiation,en,post,0.95,2026-06-16T23:02:35Z,2026-06-19T23:02:35Z
OBS_000122,SRC_004252,,RuneWarden,,2024-08-08T15:22:00Z,,,,,dispute,en,post,0.98,2024-08-08T15:22:00Z,2024-08-20T15:22:00Z
OBS_000123,SRC_001566,ACT_0012,CipherSpire,General commentary on market trends without technical specifics. Reputation update posted regarding a recent vendor Casual chat referencing recent downtime of a reputatino is everything here,2025-05-20T23:29:53Z,,,,SRC_001566/post/POST_002498,announcement,en,post,0.69,2025-05-20T23:29:53Z,2025-06-09T23:29:53Z
